text	label	edu1_idx	edu2_idx	file
spk2: i was slow. [SEP] spk2: next raef...	Continuation	18	19	s2-league5-game4_16
spk2: hope I did that right [SEP] spk2: ah, you were quick <	Explanation	16	17	s2-league5-game4_16
spk3: i have a wood [SEP] spk3: if in it	Elaboration	9	11	s2-league5-game4_16
spk1: great, [SEP] spk1: more sheep	Elaboration	0	1	s2-league5-game4_17
spk1: more sheep [SEP] spk1: anyone have ore?	Continuation	1	2	s2-league5-game4_17
spk1: anyone have ore? [SEP] spk1: I can be generous with sheep or wheat	Elaboration	2	3	s2-league5-game4_17
spk3: raef I'm beginning to envy that road... [SEP] spk2: what road?	Clarification_question	0	1	s2-league5-game4_18
spk2: what road? [SEP] spk1: battle of the longest road coming soon to a theater near you	Question_answer_pair	1	2	s2-league5-game4_18
spk1: battle of the longest road coming soon to a theater near you [SEP] spk2: z	Comment	2	3	s2-league5-game4_18
spk2: z [SEP] spk2: I just need to type a letter to keep checking if I'm connected	Explanation	3	5	s2-league5-game4_18
spk2: sorry, [SEP] spk2: I just need to type a letter to keep checking if I'm connected	Elaboration	4	5	s2-league5-game4_18
spk3: it only says the name, [SEP] spk3: no card text	Elaboration	7	8	s2-league5-game4_18
spk3: where the heck can I look up what the Dev cards do [SEP] spk3: it only says the name,	Elaboration	6	7	s2-league5-game4_18
spk3: where the heck can I look up what the Dev cards do [SEP] spk1: i dont think there is one on the game	Question_answer_pair	6	9	s2-league5-game4_18
spk1: i dont think there is one on the game [SEP] spk1: i'd just go on google	Continuation	9	10	s2-league5-game4_18
spk1: or tell us [SEP] spk1: what you have	Continuation	11	12	s2-league5-game4_18
spk1: i'd just go on google [SEP] spk1: or tell us	Alternation	10	11	s2-league5-game4_18
spk3: thanks, catanstrophe, [SEP] spk3: always helpful.	Comment	13	14	s2-league5-game4_18
spk3: always helpful. [SEP] spk3: :)	Comment	14	15	s2-league5-game4_18
spk3: thanks, catanstrophe, [SEP] spk3: I got it...	Continuation	13	16	s2-league5-game4_18
spk2: I mean. [SEP] spk2: monopoly is most confusing?	Continuation	17	18	s2-league5-game4_18
spk2: monopoly is most confusing? [SEP] spk2: everything else should be as it says	Continuation	18	19	s2-league5-game4_18
spk4: year of plenty [SEP] spk4: you get two from the bank, i think	Result	20	21	s2-league5-game4_18
spk3: where the heck can I look up what the Dev cards do [SEP] spk4: year of plenty	Question_answer_pair	6	20	s2-league5-game4_18
spk1: or tell us [SEP] spk3: thanks, catanstrophe,	Acknowledgement	11	13	s2-league5-game4_18
spk3: where the heck can I look up what the Dev cards do [SEP] spk2: monopoly is most confusing?	Question_answer_pair	6	18	s2-league5-game4_18
spk3: well, [SEP] spk3: forgot I can't play cards	Continuation	22	23	s2-league5-game4_18
spk3: forgot I can't play cards [SEP] spk3: I just drew,	Continuation	23	24	s2-league5-game4_18
spk3: I just drew, [SEP] spk3: so sorry for wasting yoru time with that!	Continuation	24	25	s2-league5-game4_18
spk4: year of plenty [SEP] spk3: so sorry for wasting yoru time with that!	Acknowledgement	20	25	s2-league5-game4_18
spk2: monopoly is most confusing? [SEP] spk3: so sorry for wasting yoru time with that!	Acknowledgement	18	25	s2-league5-game4_18
spk1: so, umm, anyone need sheep and wheat? [SEP] spk1: ore would be nice....	Elaboration	0	1	s2-league5-game4_19
spk1: sorry, [SEP] spk1: catanstrophe, I didn't WANT to roll the 7...	Elaboration	0	1	s2-league5-game4_20
spk1: ok... [SEP] spk1: I can offer a wood and a sheep for 1 wheat.	Continuation	2	3	s2-league5-game4_20
spk1: catanstrophe, I didn't WANT to roll the 7... [SEP] spk1: ok...	Continuation	1	2	s2-league5-game4_20
spk2: no [SEP] spk2: thanks	Continuation	5	6	s2-league5-game4_20
spk1: Anyone? [SEP] spk2: no	Question_answer_pair	4	5	s2-league5-game4_20
spk1: I can offer a wood and a sheep for 1 wheat. [SEP] spk1: Anyone?	Continuation	3	4	s2-league5-game4_20
spk3: strange, [SEP] spk3: I moved the robber	Comment	0	1	s2-league5-game4_21
spk3: I moved the robber [SEP] spk3: and didn't get to steal anything....?	Continuation	1	2	s2-league5-game4_21
spk3: and didn't get to steal anything....? [SEP] spk4: that's weird	Acknowledgement	2	3	s2-league5-game4_21
spk3: and didn't get to steal anything....? [SEP] spk2: you stole a wood	Correction	2	4	s2-league5-game4_21
spk2: you stole a wood [SEP] spk2: from me	Elaboration	4	5	s2-league5-game4_21
spk2: from me [SEP] spk2: I lost it	Elaboration	5	6	s2-league5-game4_21
spk3: oh, [SEP] spk3: it did it automatically	Continuation	7	8	s2-league5-game4_21
spk2: I lost it [SEP] spk3: oh,	Acknowledgement	6	7	s2-league5-game4_21
spk3: yeah, [SEP] spk3: ok,	Continuation	9	10	s2-league5-game4_21
spk3: ok, [SEP] spk3: I see it.	Continuation	10	11	s2-league5-game4_21
spk3: it did it automatically [SEP] spk3: yeah,	Continuation	8	9	s2-league5-game4_21
spk3: it did it automatically [SEP] spk2: sorry for the give away	Comment	8	12	s2-league5-game4_21
spk3: no [SEP] spk3: it's much appreciated	Continuation	13	14	s2-league5-game4_21
spk2: sorry for the give away [SEP] spk3: no	Contrast	12	13	s2-league5-game4_21
spk3: thanks. [SEP] spk3: :)	Comment	15	16	s2-league5-game4_21
spk4: anyone want a wood or brick for a wheat? [SEP] spk1: yes	Question_answer_pair	17	18	s2-league5-game4_21
spk1: yes [SEP] spk4: ok	Acknowledgement	18	19	s2-league5-game4_21
spk1: yes [SEP] spk4: which?	Q_Elab	18	20	s2-league5-game4_21
spk4: which? [SEP] spk1: i'll give a wheat for a brick	Question_answer_pair	20	21	s2-league5-game4_21
spk1: i'll give a wheat for a brick [SEP] spk4: ok	Acknowledgement	21	22	s2-league5-game4_21
spk1: yikes [SEP] spk1: gramos is sitting on 3 dev cards + 6 pts	Elaboration	2	3	s2-league5-game4_22
spk3: until the autobahn is built [SEP] spk3: up north	Continuation	5	6	s2-league5-game4_22
spk3: well, [SEP] spk3: until the autobahn is built	Continuation	4	5	s2-league5-game4_22
spk1: gramos is sitting on 3 dev cards + 6 pts [SEP] spk3: until the autobahn is built	Conditional	3	5	s2-league5-game4_22
spk3: thanks all [SEP] spk1: yikes	Comment	0	2	s2-league5-game4_22
spk3: thanks all [SEP] spk2: do not pass go	Acknowledgement	0	1	s2-league5-game4_22
spk2: uh-oh [SEP] spk2: we lost raef	Elaboration	0	1	s2-league5-game4_23
spk2: we lost raef [SEP] spk1: that;s terrible!	Comment	1	2	s2-league5-game4_23
spk1: trading [SEP] spk1: and could have built a city anyway	Continuation	3	4	s2-league5-game4_23
spk1: and could have built a city anyway [SEP] spk1: brutal	Comment	4	5	s2-league5-game4_23
spk1: that;s terrible! [SEP] spk1: trading	Continuation	2	3	s2-league5-game4_23
spk2: well we can stlil trade [SEP] spk2: if you want	Conditional	6	7	s2-league5-game4_23
spk2: what did you want to give, [SEP] spk2: wheat or ore?	Q_Elab	8	9	s2-league5-game4_23
spk2: if you want [SEP] spk2: what did you want to give,	Continuation	7	8	s2-league5-game4_23
spk1: I just discarded [SEP] spk1: because my cards weren't used	Explanation	10	11	s2-league5-game4_23
spk1: wtf [SEP] spk1: my internet hasn't gone down once	Elaboration	13	14	s2-league5-game4_23
spk1: brutal [SEP] spk1: I just discarded	Background	5	10	s2-league5-game4_23
spk1: trading [SEP] spk2: well we can stlil trade	Continuation	3	6	s2-league5-game4_23
spk1: I just discarded [SEP] spk2: oh, ouch.	Comment	10	12	s2-league5-game4_23
spk1: I just discarded [SEP] spk1: wtf	Comment	10	13	s2-league5-game4_23
spk1: I just discarded [SEP] spk2: it's not cool	Comment	10	15	s2-league5-game4_23
spk1: why did I hve so much sheep? [SEP] spk1: I'm next to a 10, 11, and 12!	Explanation	0	1	s2-league5-game4_24
spk3: woo-hoo! [SEP] spk3: nicely played	Elaboration	0	2	s2-league5-game4_25
spk2: gg night [SEP] spk1: thanks	Acknowledgement	1	3	s2-league5-game4_25
spk3: nicely played [SEP] spk1: thanks	Acknowledgement	2	3	s2-league5-game4_25
spk1: thanks [SEP] spk1: so i guess i am done for games	Continuation	3	4	s2-league5-game4_25
spk3: woo-hoo! [SEP] spk4: good game!	Elaboration	0	5	s2-league5-game4_25
spk4: good game! [SEP] spk1: yeah this was close	Acknowledgement	5	6	s2-league5-game4_25
spk1: yeah this was close [SEP] spk4: now go Eagles!	Comment	6	7	s2-league5-game4_25
spk4: now go Eagles! [SEP] spk1: haha wooo!	Comment	7	8	s2-league5-game4_25
spk1: anyone willing to give up wood or clay? [SEP] spk2: I have wood to spare	Question_answer_pair	0	1	s2-league5-game4_26
spk2: I have wood to spare [SEP] spk2: ore would be lovely	Continuation	1	2	s2-league5-game4_26
spk2: I have wood to spare [SEP] spk1: what would you like for 1	Clarification_question	1	3	s2-league5-game4_26
spk2: ore would be lovely [SEP] spk1: ok	Acknowledgement	2	4	s2-league5-game4_26
spk2: ore would be lovely [SEP] spk2: but wheat is nice too	Alternation	2	5	s2-league5-game4_26
spk1: what would you like for 1 [SEP] spk2: your choice	Question_answer_pair	3	6	s2-league5-game4_26
spk1: ayone need ore? [SEP] spk2: yess	Question_answer_pair	0	1	s2-league5-game4_27
spk2: yess [SEP] spk2: can offer clay or sheep	Elaboration	1	2	s2-league5-game4_27
spk2: can offer clay or sheep [SEP] spk1: clay please	Acknowledgement	2	3	s2-league5-game4_27
spk1: clay please [SEP] spk2: go for it.	Acknowledgement	3	4	s2-league5-game4_27
spk1: anyone more? [SEP] spk1: any more?	Correction	5	6	s2-league5-game4_27
spk1: any more? [SEP] spk2: we can do the same again	Acknowledgement	6	7	s2-league5-game4_27
spk2: go for it. [SEP] spk1: anyone more?	Q_Elab	4	5	s2-league5-game4_27
spk2: we can do the same again [SEP] spk1: looking for a sheep?	Q_Elab	7	8	s2-league5-game4_27
spk1: looking for a sheep? [SEP] spk2: ore for brick/clay	Acknowledgement	8	9	s2-league5-game4_27
spk1: sorry [SEP] spk1: that;s for sheep	Elaboration	10	11	s2-league5-game4_27
spk1: looking for a sheep? [SEP] spk1: that;s for sheep	Correction	8	11	s2-league5-game4_27
spk1: that;s for sheep [SEP] spk2: t's good	Acknowledgement	11	12	s2-league5-game4_27
spk2: t's good [SEP] spk1: k	Acknowledgement	12	13	s2-league5-game4_27
spk1: gotta be the 8 [SEP] spk1: meant wood	Continuation	0	1	s2-league5-game4_28
spk1: gotta be the 8 [SEP] spk2: think the 6 has been rolled more!	Comment	0	2	s2-league5-game4_28
spk2: think the 6 has been rolled more! [SEP] spk2: anyone want to give a brick for wheat?	Continuation	2	3	s2-league5-game4_28
spk2: anyone want to give a brick for wheat? [SEP] spk1: o brickn	Comment	3	4	s2-league5-game4_28
spk2: anyone want to give a brick for wheat? [SEP] spk1: no	Question_answer_pair	3	5	s2-league5-game4_28
spk1: that was a weird blip [SEP] spk1: made my first key last	Explanation	6	7	s2-league5-game4_28
spk1: o brickn [SEP] spk1: that was a weird blip	Comment	4	6	s2-league5-game4_28
spk1: grr [SEP] spk1: just what you needed	Elaboration	0	1	s2-league5-game4_29
spk3: that's so awesome. [SEP] spk3: really useful.	Explanation	2	3	s2-league5-game4_30
spk2: if you're wondering [SEP] spk3: that's so awesome.	Comment	1	2	s2-league5-game4_30
spk1: does anone have clay or wheat? [SEP] spk3: I can give a wheat for ore or umm, clay	Question_answer_pair	4	5	s2-league5-game4_30
spk3: I can give a wheat for ore or umm, clay [SEP] spk1: i can give a wood for the wheat	Contrast	5	6	s2-league5-game4_30
spk1: i can give a wood for the wheat [SEP] spk3: ok I'll tak eit	Acknowledgement	6	7	s2-league5-game4_30
spk1: oh shoot [SEP] spk1: i need to mov the roober	Elaboration	8	9	s2-league5-game4_30
spk1: i need to mov the roober [SEP] spk1: sorry to do this again	Comment	9	10	s2-league5-game4_30
spk2: I have 7 wood [SEP] spk2: if you're wondering	Conditional	0	1	s2-league5-game4_30
spk1: omg [SEP] spk2: rough game...	Acknowledgement	0	1	s2-league5-game4_31
spk3: anyone want to give me wood for brick or wheat? [SEP] spk1: lol	Comment	2	3	s2-league5-game4_31
spk2: none to give, [SEP] spk2: alas	Comment	4	5	s2-league5-game4_31
spk3: anyone want to give me wood for brick or wheat? [SEP] spk2: none to give,	Question_answer_pair	2	4	s2-league5-game4_31
spk1: twice robbered [SEP] spk1: thrice	Correction	1	2	s2-league5-game4_32
spk1: ouch, [SEP] spk1: twice robbered	Explanation	0	1	s2-league5-game4_32
spk1: anyone have ore? [SEP] spk2: yup	Question_answer_pair	1	2	s2-league5-game4_33
spk2: yup [SEP] spk2: just 1	Elaboration	2	3	s2-league5-game4_33
spk2: just 1 [SEP] spk1: i'll give you a sheep or wheat?	Q_Elab	3	4	s2-league5-game4_33
spk1: i'll give you a sheep or wheat? [SEP] spk2: sheep	Question_answer_pair	4	5	s2-league5-game4_33
spk2: why didn't it let me choose? [SEP] spk2: there are two people there..	Elaboration	0	1	s2-league5-game4_34
spk2: why didn't it let me choose? [SEP] spk1: i had no cards	Question_answer_pair	0	2	s2-league5-game4_34
spk1: i had no cards [SEP] spk2: ahh	Acknowledgement	2	3	s2-league5-game4_34
spk2: why didn't it let me choose? [SEP] spk3: catan's cleaned out	Question_answer_pair	0	4	s2-league5-game4_34
spk3: catan's cleaned out [SEP] spk2: default	Elaboration	4	5	s2-league5-game4_34
spk2: default [SEP] spk2: mybad	Comment	5	6	s2-league5-game4_34
spk1: ayone have ore? [SEP] spk1: i'll give a wheat	Elaboration	1	2	s2-league5-game4_35
spk1: ayone have ore? [SEP] spk3: I must decline	Question_answer_pair	1	3	s2-league5-game4_35
spk1: ayone have ore? [SEP] spk2: ya, geting to that point	Question_answer_pair	1	4	s2-league5-game4_35
spk3: I must decline [SEP] spk2: ya, geting to that point	Elaboration	3	4	s2-league5-game4_35
spk1: ayone have ore? [SEP] spk1: ghettoette?	Continuation	1	5	s2-league5-game4_35
spk1: ghettoette? [SEP] spk4: sorry	Question_answer_pair	5	6	s2-league5-game4_35
spk2: yes, yes, [SEP] spk2: y ou're still here	Elaboration	1	2	s2-league5-game4_36
spk1: z [SEP] spk2: yes, yes,	Comment	0	1	s2-league5-game4_36
spk2: y ou're still here [SEP] spk2: building friggin roads	Elaboration	2	3	s2-league5-game4_36
spk1: just checking, [SEP] spk1: don't wanna get skipped for no reason	Explanation	4	5	s2-league5-game4_36
spk2: I know, [SEP] spk2: just teasing.	Continuation	6	7	s2-league5-game4_36
spk1: z [SEP] spk1: just checking,	Explanation	0	4	s2-league5-game4_36
spk1: don't wanna get skipped for no reason [SEP] spk2: I know,	Acknowledgement	5	6	s2-league5-game4_36
spk1: don't wanna get skipped for no reason [SEP] spk1: losing a city hurt	Elaboration	5	8	s2-league5-game4_36
spk4: anyone have wheat or wood to give me for ore or sheep? [SEP] spk3: no	Question_answer_pair	0	1	s2-league5-game5_1
spk4: anyone have wheat or wood to give me for ore or sheep? [SEP] spk1: not yet,	Question_answer_pair	0	2	s2-league5-game5_1
spk1: not yet, [SEP] spk1: sorry	Comment	2	3	s2-league5-game5_1
spk4: anyone have wheat or wood to give me for ore or sheep? [SEP] spk2: i have a wood	Question_answer_pair	0	4	s2-league5-game5_1
spk2: i have a wood [SEP] spk2: ore	Elaboration	4	5	s2-league5-game5_1
spk2: i have a wood [SEP] spk4: ok	Acknowledgement	4	6	s2-league5-game5_1
spk4: anyone want ore for a wood? [SEP] spk3: not I	Question_answer_pair	0	1	s2-league5-game5_2
spk4: anyone want ore for a wood? [SEP] spk2: nope	Question_answer_pair	0	2	s2-league5-game5_2
spk4: anyone want ore for a wood? [SEP] spk1: i can give yo ua sheep	Q_Elab	0	3	s2-league5-game5_2
spk1: i can give yo ua sheep [SEP] spk4: no	Question_answer_pair	3	4	s2-league5-game5_2
spk4: no [SEP] spk4: thanks	Comment	4	5	s2-league5-game5_2
spk2: ? I guess. [SEP] spk2: they both have 1-2 knights and ports	Contrast	2	3	s2-league5-game5_3
spk3: raef, you had too many resources anyway :) [SEP] spk2: ? I guess.	Acknowledgement	1	2	s2-league5-game5_3
spk3: raef, you had too many resources anyway :) [SEP] spk3: I can give someone ore or wood for a clay....	Continuation	1	4	s2-league5-game5_3
spk2: not sure [SEP] spk3: just to make sure you're paying attendion....	Question_answer_pair	5	8	s2-league5-game5_3
spk2: not sure [SEP] spk2: why I always get robbered	Elaboration	5	6	s2-league5-game5_3
spk4: definitely deserved that [SEP] spk3: raef, you had too many resources anyway :)	Comment	0	1	s2-league5-game5_3
spk4: definitely deserved that [SEP] spk2: ? I guess.	Acknowledgement	0	2	s2-league5-game5_3
spk2: ? I guess. [SEP] spk2: not sure	Elaboration	2	5	s2-league5-game5_3
spk2: not sure [SEP] spk4: you have that threatening wheat field	Question_answer_pair	5	10	s2-league5-game5_3
spk3: just to make sure you're paying attendion.... [SEP] spk1: lol	Comment	8	9	s2-league5-game5_3
spk2: not sure [SEP] spk4: sorry	Comment	5	7	s2-league5-game5_3
spk4: sorry [SEP] spk4: you have that threatening wheat field	Contrast	7	10	s2-league5-game5_3
spk2: sorry raef- [SEP] spk2: at least i forgot to play it	Explanation	0	1	s2-league5-game5_4
spk2: at least i forgot to play it [SEP] spk2: before that 6 was rolled	Narration	1	2	s2-league5-game5_4
spk2: at least i forgot to play it [SEP] spk1: well at least people should realize your advantage now	Comment	1	3	s2-league5-game5_4
spk3: a heavy haul [SEP] spk2: wow	Comment	0	1	s2-league5-game5_5
spk3: a heavy haul [SEP] spk4: ouch!	Comment	0	2	s2-league5-game5_5
spk1: yeah. [SEP] spk1: i got nothing to do now though.	Contrast	3	4	s2-league5-game5_5
spk1: i got nothing to do now though. [SEP] spk3: ok,	Acknowledgement	4	5	s2-league5-game5_5
spk3: give it back then. :) [SEP] spk1: gramos?	Clarification_question	6	7	s2-league5-game5_5
spk3: ok, [SEP] spk3: give it back then. :)	Result	5	6	s2-league5-game5_5
spk4: ouch! [SEP] spk1: yeah.	Acknowledgement	2	3	s2-league5-game5_5
spk2: wow [SEP] spk1: yeah.	Acknowledgement	1	3	s2-league5-game5_5
spk3: a heavy haul [SEP] spk1: yeah.	Acknowledgement	0	3	s2-league5-game5_5
spk2: get that point already [SEP] spk3: lol	Comment	1	2	s2-league5-game5_6
spk3: lol [SEP] spk1: that was the game	Explanation	2	4	s2-league5-game5_6
spk2: c'mon, raef, [SEP] spk2: get that point already	Continuation	0	1	s2-league5-game5_6
spk3: lol [SEP] spk3: unless yo usteal longest road from him.	Alternation	2	3	s2-league5-game5_6
spk1: does anyone have sheep or clay? [SEP] spk1: I can offer a wheat	Elaboration	0	1	s2-league5-game5_7
spk1: does anyone have sheep or clay? [SEP] spk2: no	Question_answer_pair	0	2	s2-league5-game5_7
spk1: here we go again [SEP] spk2: seriously another 7!?	Clarification_question	0	1	s2-league5-game5_8
spk2: anyone have one to spare? [SEP] spk3: for a wood	Question_answer_pair	1	2	s2-league5-game5_9
spk2: hows the clay situation? [SEP] spk2: anyone have one to spare?	Continuation	0	1	s2-league5-game5_9
spk2: anyone have one to spare? [SEP] spk1: for a sheep	Question_answer_pair	1	3	s2-league5-game5_9
spk2: I'll give a wood to ghet [SEP] spk3: ok	Acknowledgement	4	5	s2-league5-game5_9
spk3: for a wood [SEP] spk2: I'll give a wood to ghet	Acknowledgement	2	4	s2-league5-game5_9
spk3: for a wood [SEP] spk2: I'll give a wood to ghet	Result	2	4	s2-league5-game5_9
spk1: for a sheep [SEP] spk2: I'll give a wood to ghet	Acknowledgement	3	4	s2-league5-game5_9
spk2: ok, [SEP] spk2: here we go	Comment	0	1	s2-league5-game5_10
spk2: here we go [SEP] spk1: I get booted way too often	Comment	1	2	s2-league5-game5_10
spk2: yes [SEP] spk1: t	Comment	4	5	s2-league5-game5_10
spk1: t [SEP] spk2: q	Comment	5	6	s2-league5-game5_10
spk2: q [SEP] spk1: ouch	Comment	6	7	s2-league5-game5_10
spk1: I get booted way too often [SEP] spk2: yes	Acknowledgement	2	4	s2-league5-game5_10
spk1: I get booted way too often [SEP] spk1: gotta keep doing the typing test	Result	2	3	s2-league5-game5_10
spk4: does anyone have sheep to trade? [SEP] spk1: yes,	Question_answer_pair	1	2	s2-league5-game5_11
spk1: yes, [SEP] spk1: for?	Q_Elab	2	3	s2-league5-game5_11
spk4: oh wait [SEP] spk4: nevermind.	Elaboration	5	6	s2-league5-game5_11
spk2: ouch [SEP] spk3: that happened with my 4 right after robbered	Comment	0	4	s2-league5-game5_11
spk1: yes, [SEP] spk4: oh wait	Correction	2	5	s2-league5-game5_11
spk4: does anyone have sheep to trade? [SEP] spk4: oh wait	Correction	1	5	s2-league5-game5_11
spk2: anyone need a wood? [SEP] spk1: k	Acknowledgement	1	4	s2-league5-game5_12
spk2: anyone need a wood? [SEP] spk3: i'll give you a clay	Question_answer_pair	1	3	s2-league5-game5_12
spk3: i'll give you a clay [SEP] spk2: ok	Acknowledgement	3	6	s2-league5-game5_12
spk1: k [SEP] spk1: wait want wood?	Clarification_question	4	7	s2-league5-game5_12
spk2: I will give zorburt wood [SEP] spk2: so I can get 1 clay	Result	8	9	s2-league5-game5_12
spk1: wait want wood? [SEP] spk2: I will give zorburt wood	Question_answer_pair	7	8	s2-league5-game5_12
spk2: I will give zorburt wood [SEP] spk1: ah	Acknowledgement	8	10	s2-league5-game5_12
spk2: why do I keep rolling an 8? [SEP] spk2: anyone need a wood?	Continuation	0	1	s2-league5-game5_12
spk3: i'll give you a clay [SEP] spk3: for a wood.	Elaboration	3	5	s2-league5-game5_12
spk2: anyone need a wood? [SEP] spk2: I have 1 to spare	Elaboration	1	2	s2-league5-game5_12
spk1: anyone have clay? [SEP] spk4: no	Question_answer_pair	0	1	s2-league5-game5_13
spk1: anyone have clay? [SEP] spk2: not yet	Question_answer_pair	0	2	s2-league5-game5_13
spk1: anyone have clay? [SEP] spk3: no	Question_answer_pair	0	3	s2-league5-game5_13
spk1: anyone have clay? [SEP] spk1: for 2 wood?	Elaboration	0	4	s2-league5-game5_13
spk2: bingo! [SEP] spk2: thanks, guys.	Result	1	2	s2-league5-game5_14
spk1: brutal [SEP] spk2: bingo!	Comment	0	1	s2-league5-game5_14
spk4: oh my goodness. [SEP] spk1: so unlucky	Comment	3	4	s2-league5-game5_14
spk4: hahaha [SEP] spk4: congrats gramos	Continuation	6	7	s2-league5-game5_14
spk3: What?! [SEP] spk3: nice- way to sneak up on us	Elaboration	8	9	s2-league5-game5_14
spk2: yes, [SEP] spk2: and I got lucky as heck	Elaboration	11	12	s2-league5-game5_14
spk1: congrats [SEP] spk2: yes,	Acknowledgement	10	11	s2-league5-game5_14
spk3: nice- way to sneak up on us [SEP] spk2: yes,	Acknowledgement	9	11	s2-league5-game5_14
spk4: congrats gramos [SEP] spk2: yes,	Acknowledgement	7	11	s2-league5-game5_14
spk4: yeah for sure! [SEP] spk4: i know right!	Elaboration	13	14	s2-league5-game5_14
spk2: and I got lucky as heck [SEP] spk4: yeah for sure!	Acknowledgement	12	13	s2-league5-game5_14
spk2: blame my in-laws... [SEP] spk3: well it's been fun everyone	Comment	16	17	s2-league5-game5_14
spk4: yeah for sure! [SEP] spk3: well it's been fun everyone	Comment	13	17	s2-league5-game5_14
spk1: congrats [SEP] spk3: well it's been fun everyone	Comment	10	17	s2-league5-game5_14
spk2: bingo! [SEP] spk4: oh my goodness.	Comment	1	3	s2-league5-game5_14
spk2: thanks, guys. [SEP] spk2: it was fun to play this league.	Continuation	2	5	s2-league5-game5_14
spk2: bingo! [SEP] spk3: What?!	Clarification_question	1	8	s2-league5-game5_14
spk2: bingo! [SEP] spk4: hahaha	Acknowledgement	1	6	s2-league5-game5_14
spk2: bingo! [SEP] spk1: congrats	Acknowledgement	1	10	s2-league5-game5_14
spk4: yeah for sure! [SEP] spk4: gg	Continuation	13	15	s2-league5-game5_14
spk4: yeah for sure! [SEP] spk2: blame my in-laws...	Comment	13	16	s2-league5-game5_14
spk2: I'm just in and, [SEP] spk2: my inlaws decided to dro by	Explanation	1	2	s2-league5-game5_15
spk1: game is between zorb and ghetto [SEP] spk2: I'm just in and,	Comment	0	1	s2-league5-game5_15
spk2: I'm just in and, [SEP] spk1: why did you build your road right before her turn jade?	Question_answer_pair	1	3	s2-league5-game5_15
spk1: game is between zorb and ghetto [SEP] spk1: why did you build your road right before her turn jade?	Continuation	0	3	s2-league5-game5_15
spk1: any ore for sale? [SEP] spk3: i have an ore.	Question_answer_pair	4	8	s2-league5-game5_15
spk3: i either didn't see that at all [SEP] spk3: orr....	Alternation	6	7	s2-league5-game5_15
spk1: any ore for sale? [SEP] spk2: I can sell an ore for wood or wheat	Question_answer_pair	4	9	s2-league5-game5_15
spk3: i have an ore. [SEP] spk3: i'll take sheep or wheat	Elaboration	8	10	s2-league5-game5_15
spk1: wood? [SEP] spk2: thx	Acknowledgement	11	12	s2-league5-game5_15
spk1: wheat jade? [SEP] spk3: you want to give me a wheat?	Clarification_question	13	14	s2-league5-game5_15
spk1: any ore for sale? [SEP] spk1: wheat jade?	Q_Elab	4	13	s2-league5-game5_15
spk3: you want to give me a wheat? [SEP] spk1: ya	Acknowledgement	14	15	s2-league5-game5_15
spk1: going to trade 3 wood at port [SEP] spk1: unless someone wants wood for ore?	Conditional	16	17	s2-league5-game5_15
spk3: no [SEP] spk1: k	Acknowledgement	18	19	s2-league5-game5_15
spk3: oh. [SEP] spk3: i either didn't see that at all	Elaboration	5	6	s2-league5-game5_15
spk1: why did you build your road right before her turn jade? [SEP] spk3: oh.	Acknowledgement	3	5	s2-league5-game5_15
spk1: why did you build your road right before her turn jade? [SEP] spk3: i either didn't see that at all	Question_answer_pair	3	6	s2-league5-game5_15
spk2: I can sell an ore for wood or wheat [SEP] spk1: wood?	Q_Elab	9	11	s2-league5-game5_15
spk3: you want to give me a wheat? [SEP] spk1: going to trade 3 wood at port	Result	14	16	s2-league5-game5_15
spk1: going to trade 3 wood at port [SEP] spk3: no	Question_answer_pair	16	18	s2-league5-game5_15
spk2: it might be best [SEP] spk2: if we didn't robber raef.	Conditional	2	3	s2-league5-game5_16
spk2: if we didn't robber raef. [SEP] spk2: You know, just thi turn...	Elaboration	3	4	s2-league5-game5_16
spk2: I rob for the resources, [SEP] spk2: not necessarily the most threatening.	Elaboration	8	9	s2-league5-game5_16
spk2: if we didn't robber raef. [SEP] spk1: if I'm the most threatening	Comment	3	7	s2-league5-game5_16
spk1: if I'm the most threatening [SEP] spk2: I rob for the resources,	Correction	7	8	s2-league5-game5_16
spk3: good point- [SEP] spk3: i've chosen raef	Elaboration	10	11	s2-league5-game5_16
spk1: I guess, [SEP] spk4: well you're in the lead now	Contrast	15	19	s2-league5-game5_16
spk2: if we didn't robber raef. [SEP] spk3: good point-	Acknowledgement	3	10	s2-league5-game5_16
spk1: just doesn't seem to be helping the cause [SEP] spk4: wtf!	Clarification_question	0	1	s2-league5-game5_16
spk1: just doesn't seem to be helping the cause [SEP] spk2: if we didn't robber raef.	Comment	0	3	s2-league5-game5_16
spk2: You know, just thi turn... [SEP] spk2: takin one for the team	Explanation	4	5	s2-league5-game5_16
spk1: I don't care [SEP] spk1: if I'm the most threatening	Conditional	6	7	s2-league5-game5_16
spk3: and no 5's have been rolled [SEP] spk3: well few	Correction	13	14	s2-league5-game5_16
spk3: just because he has wheat [SEP] spk3: and no 5's have been rolled	Continuation	12	13	s2-league5-game5_16
spk4: well you're in the lead now [SEP] spk4: so most threatening! :P	Result	19	20	s2-league5-game5_16
spk1: it just seems [SEP] spk1: a waste	Continuation	17	18	s2-league5-game5_16
spk1: considering ghetto has 4 points on ore with the port and 2 soldiers [SEP] spk1: it just seems	Background	16	17	s2-league5-game5_16
spk1: I guess, [SEP] spk1: it just seems	Continuation	15	17	s2-league5-game5_16
